,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_TRANSPORT_NAME,OBS_VALUE
4302,2001,W02000064,2001 super output areas - middle layer,305,Passenger in a car or van,355.0
4303,2001,W02000064,2001 super output areas - middle layer,305,Taxi or minicab,31.0
4304,2001,W02000064,2001 super output areas - middle layer,305,Bicycle,82.0
4305,2001,W02000064,2001 super output areas - middle layer,305,On foot,189.0
4306,2001,W02000064,2001 super output areas - middle layer,305,Other,10.0
4307,2001,W02000064,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,11.4
4308,2001,W02000064,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,126.0
4309,2001,W02000064,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,69.0
4310,2001,W02000065,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3738.0
4311,2001,W02000065,2001 super output areas - middle layer,305,Work mainly at or from home,170.0
4312,2001,W02000065,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4313,2001,W02000065,2001 super output areas - middle layer,305,Train,29.0
4314,2001,W02000065,2001 super output areas - middle layer,305,"Bus, minibus or coach",175.0
4315,2001,W02000065,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",59.0
4316,2001,W02000065,2001 super output areas - middle layer,305,Driving a car or van,2606.0
4317,2001,W02000065,2001 super output areas - middle layer,305,Passenger in a car or van,355.0
4318,2001,W02000065,2001 super output areas - middle layer,305,Taxi or minicab,21.0
4319,2001,W02000065,2001 super output areas - middle layer,305,Bicycle,107.0
4320,2001,W02000065,2001 super output areas - middle layer,305,On foot,207.0
4321,2001,W02000065,2001 super output areas - middle layer,305,Other,9.0
4322,2001,W02000065,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,13.48
4323,2001,W02000065,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,170.0
4324,2001,W02000065,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,34.0
4325,2001,W02000066,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3780.0
4326,2001,W02000066,2001 super output areas - middle layer,305,Work mainly at or from home,241.0
4327,2001,W02000066,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4328,2001,W02000066,2001 super output areas - middle layer,305,Train,45.0
4329,2001,W02000066,2001 super output areas - middle layer,305,"Bus, minibus or coach",231.0
4330,2001,W02000066,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",46.0
4331,2001,W02000066,2001 super output areas - middle layer,305,Driving a car or van,2161.0
4332,2001,W02000066,2001 super output areas - middle layer,305,Passenger in a car or van,401.0
4333,2001,W02000066,2001 super output areas - middle layer,305,Taxi or minicab,42.0
4334,2001,W02000066,2001 super output areas - middle layer,305,Bicycle,184.0
4335,2001,W02000066,2001 super output areas - middle layer,305,On foot,415.0
4336,2001,W02000066,2001 super output areas - middle layer,305,Other,14.0
4337,2001,W02000066,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,10.79
4338,2001,W02000066,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,188.0
4339,2001,W02000066,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,89.0
4340,2001,W02000067,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3256.0
4341,2001,W02000067,2001 super output areas - middle layer,305,Work mainly at or from home,228.0
4342,2001,W02000067,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4343,2001,W02000067,2001 super output areas - middle layer,305,Train,21.0
4344,2001,W02000067,2001 super output areas - middle layer,305,"Bus, minibus or coach",82.0
4345,2001,W02000067,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",42.0
4346,2001,W02000067,2001 super output areas - middle layer,305,Driving a car or van,2495.0
4347,2001,W02000067,2001 super output areas - middle layer,305,Passenger in a car or van,233.0
4348,2001,W02000067,2001 super output areas - middle layer,305,Taxi or minicab,12.0
4349,2001,W02000067,2001 super output areas - middle layer,305,Bicycle,44.0
4350,2001,W02000067,2001 super output areas - middle layer,305,On foot,80.0
4351,2001,W02000067,2001 super output areas - middle layer,305,Other,19.0
4352,2001,W02000067,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,16.61
4353,2001,W02000067,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,98.0
4354,2001,W02000067,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,6.0
4355,2001,W02000068,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2458.0
4356,2001,W02000068,2001 super output areas - middle layer,305,Work mainly at or from home,153.0
4357,2001,W02000068,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4358,2001,W02000068,2001 super output areas - middle layer,305,Train,11.0
4359,2001,W02000068,2001 super output areas - middle layer,305,"Bus, minibus or coach",123.0
4360,2001,W02000068,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",22.0
4361,2001,W02000068,2001 super output areas - middle layer,305,Driving a car or van,1619.0
4362,2001,W02000068,2001 super output areas - middle layer,305,Passenger in a car or van,220.0
4363,2001,W02000068,2001 super output areas - middle layer,305,Taxi or minicab,18.0
4364,2001,W02000068,2001 super output areas - middle layer,305,Bicycle,72.0
4365,2001,W02000068,2001 super output areas - middle layer,305,On foot,201.0
4366,2001,W02000068,2001 super output areas - middle layer,305,Other,19.0
4367,2001,W02000068,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,12.5
4368,2001,W02000068,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,102.0
4369,2001,W02000068,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,33.0
4370,2001,W02000069,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,2763.0
4371,2001,W02000069,2001 super output areas - middle layer,305,Work mainly at or from home,242.0
4372,2001,W02000069,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4373,2001,W02000069,2001 super output areas - middle layer,305,Train,20.0
4374,2001,W02000069,2001 super output areas - middle layer,305,"Bus, minibus or coach",87.0
4375,2001,W02000069,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",14.0
4376,2001,W02000069,2001 super output areas - middle layer,305,Driving a car or van,2037.0
4377,2001,W02000069,2001 super output areas - middle layer,305,Passenger in a car or van,195.0
4378,2001,W02000069,2001 super output areas - middle layer,305,Taxi or minicab,3.0
4379,2001,W02000069,2001 super output areas - middle layer,305,Bicycle,28.0
4380,2001,W02000069,2001 super output areas - middle layer,305,On foot,123.0
4381,2001,W02000069,2001 super output areas - middle layer,305,Other,14.0
4382,2001,W02000069,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,15.79
4383,2001,W02000069,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,92.0
4384,2001,W02000069,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,15.0
4385,2001,W02000070,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,4835.0
4386,2001,W02000070,2001 super output areas - middle layer,305,Work mainly at or from home,407.0
4387,2001,W02000070,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",4.0
4388,2001,W02000070,2001 super output areas - middle layer,305,Train,29.0
4389,2001,W02000070,2001 super output areas - middle layer,305,"Bus, minibus or coach",131.0
4390,2001,W02000070,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",45.0
4391,2001,W02000070,2001 super output areas - middle layer,305,Driving a car or van,3654.0
4392,2001,W02000070,2001 super output areas - middle layer,305,Passenger in a car or van,316.0
4393,2001,W02000070,2001 super output areas - middle layer,305,Taxi or minicab,14.0
4394,2001,W02000070,2001 super output areas - middle layer,305,Bicycle,50.0
4395,2001,W02000070,2001 super output areas - middle layer,305,On foot,164.0
4396,2001,W02000070,2001 super output areas - middle layer,305,Other,21.0
4397,2001,W02000070,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,17.57
4398,2001,W02000070,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,153.0
4399,2001,W02000070,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,11.0
4400,2001,W02000071,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,3802.0
4401,2001,W02000071,2001 super output areas - middle layer,305,Work mainly at or from home,269.0
4402,2001,W02000071,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",0.0
4403,2001,W02000071,2001 super output areas - middle layer,305,Train,12.0
4404,2001,W02000071,2001 super output areas - middle layer,305,"Bus, minibus or coach",148.0
4405,2001,W02000071,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",43.0
4406,2001,W02000071,2001 super output areas - middle layer,305,Driving a car or van,2862.0
4407,2001,W02000071,2001 super output areas - middle layer,305,Passenger in a car or van,285.0
4408,2001,W02000071,2001 super output areas - middle layer,305,Taxi or minicab,8.0
4409,2001,W02000071,2001 super output areas - middle layer,305,Bicycle,31.0
4410,2001,W02000071,2001 super output areas - middle layer,305,On foot,133.0
4411,2001,W02000071,2001 super output areas - middle layer,305,Other,11.0
4412,2001,W02000071,2001 super output areas - middle layer,305,Average distance (km) travelled to fixed place of work,16.07
4413,2001,W02000071,2001 super output areas - middle layer,305,Public transport users in households - with a car or van,141.0
4414,2001,W02000071,2001 super output areas - middle layer,305,Public transport users in households - without a car or van,20.0
4415,2001,W02000072,2001 super output areas - middle layer,305,All people aged 16 to 74 in employment,5235.0
4416,2001,W02000072,2001 super output areas - middle layer,305,Work mainly at or from home,333.0
4417,2001,W02000072,2001 super output areas - middle layer,305,"Underground, metro, light rail, tram",3.0
4418,2001,W02000072,2001 super output areas - middle layer,305,Train,28.0
4419,2001,W02000072,2001 super output areas - middle layer,305,"Bus, minibus or coach",488.0
4420,2001,W02000072,2001 super output areas - middle layer,305,"Motorcycle, scooter or moped",71.0
4421,2001,W02000072,2001 super output areas - middle layer,305,Driving a car or van,3162.0
4422,2001,W02000072,2001 super output areas - middle layer,305,Passenger in a car or van,431.0
4423,2001,W02000072,2001 super output areas - middle layer,305,Taxi or minicab,28.0
4424,2001,W02000072,2001 super output areas - middle layer,305,Bicycle,216.0
