,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,DEPCHILD_NAME,OBS_VALUE
13357,2001,E02005392,2001 super output areas - middle layer,305,No adults in employment - with dependent children,50
13358,2001,E02005392,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1004
13359,2001,E02005392,2001 super output areas - middle layer,305,With dependent children - all ages,1034
13360,2001,E02005392,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,373
13361,2001,E02005392,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,881
13362,2001,E02005393,2001 super output areas - middle layer,305,All households,2797
13363,2001,E02005393,2001 super output areas - middle layer,305,No adults in employment - with dependent children,59
13364,2001,E02005393,2001 super output areas - middle layer,305,No adults in employment - without dependent children,732
13365,2001,E02005393,2001 super output areas - middle layer,305,With dependent children - all ages,805
13366,2001,E02005393,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,303
13367,2001,E02005393,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,787
13368,2001,E02005394,2001 super output areas - middle layer,305,All households,3384
13369,2001,E02005394,2001 super output areas - middle layer,305,No adults in employment - with dependent children,156
13370,2001,E02005394,2001 super output areas - middle layer,305,No adults in employment - without dependent children,974
13371,2001,E02005394,2001 super output areas - middle layer,305,With dependent children - all ages,1078
13372,2001,E02005394,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,441
13373,2001,E02005394,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1017
13374,2001,E02005395,2001 super output areas - middle layer,305,All households,3683
13375,2001,E02005395,2001 super output areas - middle layer,305,No adults in employment - with dependent children,91
13376,2001,E02005395,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1112
13377,2001,E02005395,2001 super output areas - middle layer,305,With dependent children - all ages,1076
13378,2001,E02005395,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,384
13379,2001,E02005395,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1094
13380,2001,E02005396,2001 super output areas - middle layer,305,All households,2627
13381,2001,E02005396,2001 super output areas - middle layer,305,No adults in employment - with dependent children,45
13382,2001,E02005396,2001 super output areas - middle layer,305,No adults in employment - without dependent children,658
13383,2001,E02005396,2001 super output areas - middle layer,305,With dependent children - all ages,716
13384,2001,E02005396,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,259
13385,2001,E02005396,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,677
13386,2001,E02005397,2001 super output areas - middle layer,305,All households,3200
13387,2001,E02005397,2001 super output areas - middle layer,305,No adults in employment - with dependent children,81
13388,2001,E02005397,2001 super output areas - middle layer,305,No adults in employment - without dependent children,838
13389,2001,E02005397,2001 super output areas - middle layer,305,With dependent children - all ages,912
13390,2001,E02005397,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,363
13391,2001,E02005397,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1006
13392,2001,E02005398,2001 super output areas - middle layer,305,All households,2403
13393,2001,E02005398,2001 super output areas - middle layer,305,No adults in employment - with dependent children,36
13394,2001,E02005398,2001 super output areas - middle layer,305,No adults in employment - without dependent children,721
13395,2001,E02005398,2001 super output areas - middle layer,305,With dependent children - all ages,620
13396,2001,E02005398,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,236
13397,2001,E02005398,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,717
13398,2001,E02005399,2001 super output areas - middle layer,305,All households,2426
13399,2001,E02005399,2001 super output areas - middle layer,305,No adults in employment - with dependent children,55
13400,2001,E02005399,2001 super output areas - middle layer,305,No adults in employment - without dependent children,658
13401,2001,E02005399,2001 super output areas - middle layer,305,With dependent children - all ages,739
13402,2001,E02005399,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,266
13403,2001,E02005399,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,699
13404,2001,E02005400,2001 super output areas - middle layer,305,All households,2273
13405,2001,E02005400,2001 super output areas - middle layer,305,No adults in employment - with dependent children,47
13406,2001,E02005400,2001 super output areas - middle layer,305,No adults in employment - without dependent children,684
13407,2001,E02005400,2001 super output areas - middle layer,305,With dependent children - all ages,606
13408,2001,E02005400,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,200
13409,2001,E02005400,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,831
13410,2001,E02005401,2001 super output areas - middle layer,305,All households,2127
13411,2001,E02005401,2001 super output areas - middle layer,305,No adults in employment - with dependent children,51
13412,2001,E02005401,2001 super output areas - middle layer,305,No adults in employment - without dependent children,619
13413,2001,E02005401,2001 super output areas - middle layer,305,With dependent children - all ages,614
13414,2001,E02005401,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,208
13415,2001,E02005401,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,673
13416,2001,E02005402,2001 super output areas - middle layer,305,All households,2369
13417,2001,E02005402,2001 super output areas - middle layer,305,No adults in employment - with dependent children,58
13418,2001,E02005402,2001 super output areas - middle layer,305,No adults in employment - without dependent children,723
13419,2001,E02005402,2001 super output areas - middle layer,305,With dependent children - all ages,731
